[DEBUG] using NB=2048 (autotune=0)

[DEBUG] --- ENTERING makeMixedPrecisionTiledArray ---
[DEBUG] nb used: 2048, nt: 20
[DEBUG] Low format cutoff (mx_e4m3): 0.000159955 (scale-aware=1)
[TILE_TARGET] (2, 2) fp64
[TILE_DTYPE] (2, 2) fp64
[BOUND_SELECT] tile(3,0) fp32_bucket=fp32 fp16_bucket=fp16 low_bucket=mx_e4m3 low_bound=mx_e4m3 ladder=mx_staircase low_order=e4m3_first ranking=legacy mode=tile subtile=0
[BOUND_EVAL] tile(3,0) fmt=e2m1 fits=0 overflow=0 uses_scale=1 u=0.25 fmin=1 fmax=6 gmin=0.5 tol=0.000666156 nrmE=0.350224 nrmF=1.29519 nrmE+nrmF=1.64541 underflows=4194249 scale_groups=1 s_min=32 s_avg=32 s_max=32
[BOUND_EVAL] tile(3,0) fmt=mx_e4m3 fits=0 overflow=0 uses_scale=1 u=0.0625 fmin=0.015625 fmax=448 gmin=0.0078125 tol=0.000666156 nrmE=0.0875561 nrmF=0.139706 nrmE+nrmF=0.227262 underflows=3955046 scale_groups=1 s_min=32 s_avg=32 s_max=32
[BOUND_EVAL] tile(3,0) fmt=fp16 fits=0 overflow=0 uses_scale=0 u=0.000976562 fmin=6.10352e-05 fmax=65504 gmin=3.05176e-05 tol=0.000666156 nrmE=0.00136806 nrmF=0.0226228 nrmE+nrmF=0.0239908 underflows=3305552 scale_groups=0 s_min=1 s_avg=1 s_max=1
[BOUND_EVAL] tile(3,0) fmt=fp32 fits=1 overflow=0 uses_scale=0 u=1.19209e-07 fmin=1.17549e-38 fmax=3.40282e+38 gmin=5.87747e-39 tol=0.000666156 nrmE=1.67e-07 nrmF=0 nrmE+nrmF=1.67e-07 underflows=0 scale_groups=0 s_min=1 s_avg=1 s_max=1
[TILE_TARGET] (3, 0) fp32
[BOUND_DECISION] tile(3,0) selected=fp32 reason=mx_staircase_accept step=3 fp32_fit=1 fp16_fit=0 low_fit=0 fp32_overflow=0 fp16_overflow=0 low_overflow=0
[TILE_DTYPE] (3, 0) fp32
[BOUND_SELECT] tile(3,1) fp32_bucket=fp32 fp16_bucket=fp16 low_bucket=mx_e4m3 low_bound=mx_e4m3 ladder=mx_staircase low_order=e4m3_first ranking=legacy mode=tile subtile=0
[BOUND_EVAL] tile(3,1) fmt=e2m1 fits=0 overflow=0 uses_scale=1 u=0.25 fmin=1 fmax=6 gmin=0.5 tol=0.000666156 nrmE=3.21229 nrmF=12.1843 nrmE+nrmF=15.3966 underflows=4194290 scale_groups=1 s_min=2 s_avg=2 s_max=2
[BOUND_EVAL] tile(3,1) fmt=mx_e4m3 fits=0 overflow=0 uses_scale=1 u=0.0625 fmin=0.015625 fmax=448 gmin=0.0078125 tol=0.000666156 nrmE=0.803072 nrmF=1.64422 nrmE+nrmF=2.44729 underflows=4080048 scale_groups=1 s_min=2 s_avg=2 s_max=2
[BOUND_EVAL] tile(3,1) fmt=fp16 fits=0 overflow=0 uses_scale=0 u=0.000976562 fmin=6.10352e-05 fmax=65504 gmin=3.05176e-05 tol=0.000666156 nrmE=0.012548 nrmF=0.0184991 nrmE+nrmF=0.0310471 underflows=3011119 scale_groups=0 s_min=1 s_avg=1 s_max=1
[BOUND_EVAL] tile(3,1) fmt=fp32 fits=1 overflow=0 uses_scale=0 u=1.19209e-07 fmin=1.17549e-38 fmax=3.40282e+38 gmin=5.87747e-39 tol=0.000666156 nrmE=1.53174e-06 nrmF=0 nrmE+nrmF=1.53174e-06 underflows=0 scale_groups=0 s_min=1 s_avg=1 s_max=1
[TILE_TARGET] (3, 1) fp32
[BOUND_DECISION] tile(3,1) selected=fp32 reason=mx_staircase_accept step=3 fp32_fit=1 fp16_fit=0 low_fit=0 fp32_overflow=0 fp16_overflow=0 low_overflow=0
[TILE_DTYPE] (3, 1) fp32
[BOUND_SELECT] tile(3,2) fp32_bucket=fp32 fp16_bucket=fp16 low_bucket=mx_e4m3 low_bound=mx_e4m3 ladder=mx_staircase low_order=e4m3_first ranking=legacy mode=tile subtile=0
[BOUND_EVAL] tile(3,2) fmt=e2m1 fits=0 overflow=0 uses_scale=1 u=0.25 fmin=1 fmax=6 gmin=0.5 tol=0.000666156 nrmE=20.2547 nrmF=65.1079 nrmE+nrmF=85.3626 underflows=4191107 scale_groups=1 s_min=2 s_avg=2 s_max=2
[BOUND_EVAL] tile(3,2) fmt=mx_e4m3 fits=0 overflow=0 uses_scale=1 u=0.0625 fmin=0.015625 fmax=448 gmin=0.0078125 tol=0.000666156 nrmE=5.06367 nrmF=2.66892 nrmE+nrmF=7.73258 underflows=3445327 scale_groups=1 s_min=2 s_avg=2 s_max=2
[BOUND_EVAL] tile(3,2) fmt=fp16 fits=0 overflow=0 uses_scale=0 u=0.000976562 fmin=6.10352e-05 fmax=65504 gmin=3.05176e-05 tol=0.000666156 nrmE=0.0791198 nrmF=0.0165503 nrmE+nrmF=0.0956701 underflows=1622221 scale_groups=0 s_min=1 s_avg=1 s_max=1
[BOUND_EVAL] tile(3,2) fmt=fp32 fits=1 overflow=0 uses_scale=0 u=1.19209e-07 fmin=1.17549e-38 fmax=3.40282e+38 gmin=5.87747e-39 tol=0.000666156 nrmE=9.65817e-06 nrmF=0 nrmE+nrmF=9.65817e-06 underflows=0 scale_groups=0 s_min=1 s_avg=1 s_max=1
[TILE_TARGET] (3, 2) fp32
[BOUND_DECISION] tile(3,2) selected=fp32 reason=mx_staircase_accept step=3 fp32_fit=1 fp16_fit=0 low_fit=0 fp32_overflow=0 fp16_overflow=0 low_overflow=0
[TILE_DTYPE] (3, 2) fp32

[DEBUG] Epsilon Ratio for Tile (3, 3): 4.10257
[DEBUG] Source Epsilon / FP32 Epsilon: 83.8861
[DEBUG] Low format cutoff (mx_e4m3): 0.000159955 (scale-aware=1)
[TILE_TARGET] (3, 3) fp64
[TILE_DTYPE] (3, 3) fp64
[BOUND_SELECT] tile(4,0) fp32_bucket=fp32 fp16_bucket=fp16 low_bucket=mx_e4m3 low_bound=mx_e4m3 ladder=mx_staircase low_order=e4m3_first ranking=legacy mode=tile subtile=0
[BOUND_EVAL] tile(4,0) fmt=e2m1 fits=0 overflow=0 uses_scale=1 u=0.25 fmin=1 fmax=6 gmin=0.5 tol=0.000666156 nrmE=0.00732081 nrmF=0.0288863 nrmE+nrmF=0.0362071 underflows=4194303 scale_groups=1 s_min=1024 s_avg=1024 s_max=1024
[BOUND_EVAL] tile(4,0) fmt=mx_e4m3 fits=0 overflow=0 uses_scale=1 u=0.0625 fmin=0.015625 fmax=448 gmin=0.0078125 tol=0.000666156 nrmE=0.0018302 nrmF=0.00416756 nrmE+nrmF=0.00599777 underflows=4004687 scale_groups=1 s_min=1024 s_avg=1024 s_max=1024
[BOUND_EVAL] tile(4,0) fmt=fp16 fits=0 overflow=0 uses_scale=0 u=0.000976562 fmin=6.10352e-05 fmax=65504 gmin=3.05176e-05 tol=0.000666156 nrmE=2.85969e-05 nrmF=0.0111846 nrmE+nrmF=0.0112132 underflows=4157788 scale_groups=0 s_min=1 s_avg=1 s_max=1
[BOUND_EVAL] tile(4,0) fmt=fp32 fits=1 overflow=0 uses_scale=0 u=1.19209e-07 fmin=1.17549e-38 fmax=3.40282e+38 gmin=5.87747e-39 tol=0.000666156 nrmE=3.49083e-09 nrmF=0 nrmE+nrmF=3.49083e-09 underflows=0 scale_groups=0 s_min=1 s_avg=1 s_max=1
[TILE_TARGET] (4, 0) fp32
[BOUND_DECISION] tile(4,0) selected=fp32 reason=mx_staircase_accept step=3 fp32_fit=1 fp16_fit=0 low_fit=0 fp32_overflow=0 fp16_overflow=0 low_overflow=0
[TILE_DTYPE] (4, 0) fp32
[BOUND_SELECT] tile(4,1) fp32_bucket=fp32 fp16_bucket=fp16 low_bucket=mx_e4m3 low_bound=mx_e4m3 ladder=mx_staircase low_order=e4m3_first ranking=legacy mode=tile subtile=0
[BOUND_EVAL] tile(4,1) fmt=e2m1 fits=0 overflow=0 uses_scale=1 u=0.25 fmin=1 fmax=6 gmin=0.5 tol=0.000666156 nrmE=0.256701 nrmF=0.952899 nrmE+nrmF=1.2096 underflows=4194141 scale_groups=1 s_min=64 s_avg=64 s_max=64
[BOUND_EVAL] tile(4,1) fmt=mx_e4m3 fits=0 overflow=0 uses_scale=1 u=0.0625 fmin=0.015625 fmax=448 gmin=0.0078125 tol=0.000666156 nrmE=0.0641752 nrmF=0.0797198 nrmE+nrmF=0.143895 underflows=3797654 scale_groups=1 s_min=64 s_avg=64 s_max=64
[BOUND_EVAL] tile(4,1) fmt=fp16 fits=0 overflow=0 uses_scale=0 u=0.000976562 fmin=6.10352e-05 fmax=65504 gmin=3.05176e-05 tol=0.000666156 nrmE=0.00100274 nrmF=0.023012 nrmE+nrmF=0.0240148 underflows=3299584 scale_groups=0 s_min=1 s_avg=1 s_max=1
[BOUND_EVAL] tile(4,1) fmt=fp32 fits=1 overflow=0 uses_scale=0 u=1.19209e-07 fmin=1.17549e-38 fmax=3.40282e+38 gmin=5.87747e-39 tol=0.000666156 nrmE=1.22405e-07 nrmF=0 nrmE+nrmF=1.22405e-07 underflows=0 scale_groups=0 s_min=1 s_avg=1 s_max=1
[TILE_TARGET] (4, 1) fp32
[BOUND_DECISION] tile(4,1) selected=fp32 reason=mx_staircase_accept step=3 fp32_fit=1 fp16_fit=0 low_fit=0 fp32_overflow=0 fp16_overflow=0 low_overflow=0
[TILE_DTYPE] (4, 1) fp32
[BOUND_SELECT] tile(4,2) fp32_bucket=fp32 fp16_bucket=fp16 low_bucket=mx_e4m3 low_bound=mx_e4m3 ladder=mx_staircase low_order=e4m3_first ranking=legacy mode=tile subtile=0
[BOUND_EVAL] tile(4,2) fmt=e2m1 fits=0 overflow=0 uses_scale=1 u=0.25 fmin=1 fmax=6 gmin=0.5 tol=0.000666156 nrmE=10.5196 nrmF=34.2748 nrmE+nrmF=44.7944 underflows=4193495 scale_groups=1 s_min=2 s_avg=2 s_max=2
[BOUND_EVAL] tile(4,2) fmt=mx_e4m3 fits=0 overflow=0 uses_scale=1 u=0.0625 fmin=0.015625 fmax=448 gmin=0.0078125 tol=0.000666156 nrmE=2.62991 nrmF=2.09642 nrmE+nrmF=4.72633 underflows=3911619 scale_groups=1 s_min=2 s_avg=2 s_max=2
[BOUND_EVAL] tile(4,2) fmt=fp16 fits=0 overflow=0 uses_scale=0 u=0.000976562 fmin=6.10352e-05 fmax=65504 gmin=3.05176e-05 tol=0.000666156 nrmE=0.0410923 nrmF=0.0228364 nrmE+nrmF=0.0639288 underflows=2170867 scale_groups=0 s_min=1 s_avg=1 s_max=1
[BOUND_EVAL] tile(4,2) fmt=fp32 fits=1 overflow=0 uses_scale=0 u=1.19209e-07 fmin=1.17549e-38 fmax=3.40282e+38 gmin=5.87747e-39 tol=0.000666156 nrmE=5.01616e-06 nrmF=0 nrmE+nrmF=5.01616e-06 underflows=0 scale_groups=0 s_min=1 s_avg=1 s_max=1
[TILE_TARGET] (4, 2) fp32
[BOUND_DECISION] tile(4,2) selected=fp32 reason=mx_staircase_accept step=3 fp32_fit=1 fp16_fit=0 low_fit=0 fp32_overflow=0 fp16_overflow=0 low_overflow=0
[TILE_DTYPE] (4, 2) fp32
[BOUND_SELECT] tile(4,3) fp32_bucket=fp32 fp16_bucket=fp16 low_bucket=mx_e4m3 low_bound=mx_e4m3 ladder=mx_staircase low_order=e4m3_first ranking=legacy mode=tile subtile=0
[BOUND_EVAL] tile(4,3) fmt=e2m1 fits=0 overflow=0 uses_scale=1 u=0.25 fmin=1 fmax=6 gmin=0.5 tol=0.000666156 nrmE=17.1625 nrmF=54.89 nrmE+nrmF=72.0524 underflows=4191950 scale_groups=1 s_min=2 s_avg=2 s_max=2
[BOUND_EVAL] tile(4,3) fmt=mx_e4m3 fits=0 overflow=0 uses_scale=1 u=0.0625 fmin=0.015625 fmax=448 gmin=0.0078125 tol=0.000666156 nrmE=4.29062 nrmF=2.46988 nrmE+nrmF=6.76049 underflows=3639176 scale_groups=1 s_min=2 s_avg=2 s_max=2
[BOUND_EVAL] tile(4,3) fmt=fp16 fits=0 overflow=0 uses_scale=0 u=0.000976562 fmin=6.10352e-05 fmax=65504 gmin=3.05176e-05 tol=0.000666156 nrmE=0.0670409 nrmF=0.0197569 nrmE+nrmF=0.0867978 underflows=1785950 scale_groups=0 s_min=1 s_avg=1 s_max=1
[BOUND_EVAL] tile(4,3) fmt=fp32 fits=1 overflow=0 uses_scale=0 u=1.19209e-07 fmin=1.17549e-38 fmax=3.40282e+38 gmin=5.87747e-39 tol=0.000666156 nrmE=8.1837e-06 nrmF=0 nrmE+nrmF=8.1837e-06 underflows=0 scale_groups=0 s_min=1 s_avg=1 s_max=1
[TILE_TARGET] (4, 3) fp32
[BOUND_DECISION] tile(4,3) selected=fp32 reason=mx_staircase_accept step=3 fp32_fit=1 fp16_fit=0 low_fit=0 fp32_overflow=0 fp16_overflow=0 low_overflow=0
[TILE_DTYPE] (4, 3) fp32

[DEBUG] Epsilon Ratio for Tile (4, 4): 4.19151
[DEBUG] Source Epsilon / FP32 Epsilon: 83.8861
[DEBUG] Low format cutoff (mx_e4m3): 0.000159955 (scale-aware=1)
[TILE_TARGET] (4, 4) fp64
[TILE_DTYPE] (4, 4) fp64
[BOUND_SELECT] tile(5,0) fp32_bucket=fp32 fp16_bucket=fp16 low_bucket=mx_e4m3 low_bound=mx_e4m3 ladder=mx_staircase low_order=e4m3_first ranking=legacy mode=tile subtile=0
[BOUND_EVAL] tile(5,0) fmt=e2m1 fits=0 overflow=0 uses_scale=1 u=0.25 fmin=1 fmax=6 gmin=0.5 tol=0.000666156 nrmE=0.00126611 nrmF=0.00454981 nrmE+nrmF=0.00581592 underflows=4194138 scale_groups=1 s_min=16384 s_avg=16384 s_max=16384
[BOUND_EVAL] tile(5,0) fmt=mx_e4m3 fits=1 overflow=0 uses_scale=1 u=0.0625 fmin=0.015625 fmax=448 gmin=0.0078125 tol=0.000666156 nrmE=0.000316528 nrmF=0.000235123 nrmE+nrmF=0.000551651 underflows=3908608 scale_groups=1 s_min=16384 s_avg=16384 s_max=16384
[TILE_TARGET] (5, 0) mx_e4m3
--- Tile (5, 0) selected for CUDA_R_32F (MX_E4M3 Quantization) ---
  Tile Size: 4194304, MaxVals: 7.16911e-05, Mode: tile
[BOUND_DECISION] tile(5,0) selected=mx_e4m3 reason=mx_staircase_accept step=1 fp32_fit=0 fp16_fit=0 low_fit=1 fp32_overflow=0 fp16_overflow=0 low_overflow=0
[TILE_DTYPE] (5, 0) fp32
[BOUND_SELECT] tile(5,1) fp32_bucket=fp32 fp16_bucket=fp16 low_bucket=mx_e4m3 low_bound=mx_e4m3 ladder=mx_staircase low_order=e4m3_first ranking=legacy mode=tile subtile=0
[BOUND_EVAL] tile(5,1) fmt=e2m1 fits=0 overflow=0 uses_scale=1 u=0.25 fmin=1 fmax=6 gmin=0.5 tol=0.000666156 nrmE=10.4825 nrmF=33.9379 nrmE+nrmF=44.4204 underflows=4193466 scale_groups=1 s_min=2 s_avg=2 s_max=2
[BOUND_EVAL] tile(5,1) fmt=mx_e4m3 fits=0 overflow=0 uses_scale=1 u=0.0625 fmin=0.015625 fmax=448 gmin=0.0078125 tol=0.000666156 nrmE=2.62061 nrmF=1.75002 nrmE+nrmF=4.37063 underflows=3959921 scale_groups=1 s_min=2 s_avg=2 s_max=2
[BOUND_EVAL] tile(5,1) fmt=fp16 fits=0 overflow=0 uses_scale=0 u=0.000976562 fmin=6.10352e-05 fmax=65504 gmin=3.05176e-05 tol=0.000666156 nrmE=0.0409471 nrmF=0.0197637 nrmE+nrmF=0.0607107 underflows=2737060 scale_groups=0 s_min=1 s_avg=1 s_max=1
[BOUND_EVAL] tile(5,1) fmt=fp32 fits=1 overflow=0 uses_scale=0 u=1.19209e-07 fmin=1.17549e-38 fmax=3.40282e+38 gmin=5.87747e-39 tol=0.000666156 nrmE=4.99842e-06 nrmF=0 nrmE+nrmF=4.99842e-06 underflows=0 scale_groups=0 s_min=1 s_avg=1 s_max=1
[TILE_TARGET] (5, 1) fp32
[BOUND_DECISION] tile(5,1) selected=fp32 reason=mx_staircase_accept step=3 fp32_fit=1 fp16_fit=0 low_fit=0 fp32_overflow=0 fp16_overflow=0 low_overflow=0
[TILE_DTYPE] (5, 1) fp32
[BOUND_SELECT] tile(5,2) fp32_bucket=fp32 fp16_bucket=fp16 low_bucket=mx_e4m3 low_bound=mx_e4m3 ladder=mx_staircase low_order=e4m3_first ranking=legacy mode=tile subtile=0
[BOUND_EVAL] tile(5,2) fmt=e2m1 fits=0 overflow=0 uses_scale=1 u=0.25 fmin=1 fmax=6 gmin=0.5 tol=0.000666156 nrmE=10.4621 nrmF=34.0887 nrmE+nrmF=44.5508 underflows=4193498 scale_groups=1 s_min=2 s_avg=2 s_max=2
[BOUND_EVAL] tile(5,2) fmt=mx_e4m3 fits=0 overflow=0 uses_scale=1 u=0.0625 fmin=0.015625 fmax=448 gmin=0.0078125 tol=0.000666156 nrmE=2.61553 nrmF=1.70774 nrmE+nrmF=4.32327 underflows=3954549 scale_groups=1 s_min=2 s_avg=2 s_max=2
[BOUND_EVAL] tile(5,2) fmt=fp16 fits=0 overflow=0 uses_scale=0 u=0.000976562 fmin=6.10352e-05 fmax=65504 gmin=3.05176e-05 tol=0.000666156 nrmE=0.0408677 nrmF=0.0155552 nrmE+nrmF=0.0564229 underflows=3011518 scale_groups=0 s_min=1 s_avg=1 s_max=1
[BOUND_EVAL] tile(5,2) fmt=fp32 fits=1 overflow=0 uses_scale=0 u=1.19209e-07 fmin=1.17549e-38 fmax=3.40282e+38 gmin=5.87747e-39 tol=0.000666156 nrmE=4.98873e-06 nrmF=0 nrmE+nrmF=4.98873e-06 underflows=0 scale_groups=0 s_min=1 s_avg=1 s_max=1
[TILE_TARGET] (5, 2) fp32
[BOUND_DECISION] tile(5,2) selected=fp32 reason=mx_staircase_accept step=3 fp32_fit=1 fp16_fit=0 low_fit=0 fp32_overflow=0 fp16_overflow=0 low_overflow=0
[TILE_DTYPE] (5, 2) fp32
[BOUND_SELECT] tile(5,3) fp32_bucket=fp32 fp16_bucket=fp16 low_bucket=mx_e4m3 low_bound=mx_e4m3 ladder=mx_staircase low_order=e4m3_first ranking=legacy mode=tile subtile=0
[BOUND_EVAL] tile(5,3) fmt=e2m1 fits=0 overflow=0 uses_scale=1 u=0.25 fmin=1 fmax=6 gmin=0.5 tol=0.000666156 nrmE=0.0492805 nrmF=0.160189 nrmE+nrmF=0.209469 underflows=4194017 scale_groups=1 s_min=256 s_avg=256 s_max=256
[BOUND_EVAL] tile(5,3) fmt=mx_e4m3 fits=0 overflow=0 uses_scale=1 u=0.0625 fmin=0.015625 fmax=448 gmin=0.0078125 tol=0.000666156 nrmE=0.0123201 nrmF=0.00997958 nrmE+nrmF=0.0222997 underflows=4087935 scale_groups=1 s_min=256 s_avg=256 s_max=256
[BOUND_EVAL] tile(5,3) fmt=fp16 fits=0 overflow=0 uses_scale=0 u=0.000976562 fmin=6.10352e-05 fmax=65504 gmin=3.05176e-05 tol=0.000666156 nrmE=0.000192502 nrmF=0.00997958 nrmE+nrmF=0.0101721 underflows=4087935 scale_groups=0 s_min=1 s_avg=1 s_max=1
[BOUND_EVAL] tile(5,3) fmt=fp32 fits=1 overflow=0 uses_scale=0 u=1.19209e-07 fmin=1.17549e-38 fmax=3.40282e+38 gmin=5.87747e-39 tol=0.000666156 nrmE=2.34988e-08 nrmF=0 nrmE+nrmF=2.34988e-08 underflows=0 scale_groups=0 s_min=1 s_avg=1 s_max=1
[TILE_TARGET] (5, 3) fp32
[BOUND_DECISION] tile(5,3) selected=fp32 reason=mx_staircase_accept step=3 fp32_fit=1 fp16_fit=0 low_fit=0 fp32_overflow=0 fp16_overflow=0 low_overflow=0
[TILE_DTYPE] (5, 3) fp32
[BOUND_SELECT] tile(5,4) fp32_bucket=fp32 fp16_bucket=fp16 low_bucket=mx_e4m3 low_bound=mx_e4m3 ladder=mx_staircase low_order=e4m3_first ranking=legacy mode=tile subtile=0
[BOUND_EVAL] tile(5,4) fmt=e2m1 fits=0 overflow=0 uses_scale=1 u=0.25 fmin=1 fmax=6 gmin=0.5 tol=0.000666156 nrmE=6.68782 nrmF=20.9122 nrmE+nrmF=27.6 underflows=4193907 scale_groups=1 s_min=2 s_avg=2 s_max=2
[BOUND_EVAL] tile(5,4) fmt=mx_e4m3 fits=0 overflow=0 uses_scale=1 u=0.0625 fmin=0.015625 fmax=448 gmin=0.0078125 tol=0.000666156 nrmE=1.67195 nrmF=1.21111 nrmE+nrmF=2.88307 underflows=4106525 scale_groups=1 s_min=2 s_avg=2 s_max=2
[BOUND_EVAL] tile(5,4) fmt=fp16 fits=0 overflow=0 uses_scale=0 u=0.000976562 fmin=6.10352e-05 fmax=65504 gmin=3.05176e-05 tol=0.000666156 nrmE=0.0261243 nrmF=0.017141 nrmE+nrmF=0.0432652 underflows=3409664 scale_groups=0 s_min=1 s_avg=1 s_max=1
[BOUND_EVAL] tile(5,4) fmt=fp32 fits=1 overflow=0 uses_scale=0 u=1.19209e-07 fmin=1.17549e-38 fmax=3.40282e+38 gmin=5.87747e-39 tol=0.000666156 nrmE=3.189e-06 nrmF=0 nrmE+nrmF=3.189e-06 underflows=0 scale_groups=0 s_min=1 s_avg=1 s_max=1
[TILE_TARGET] (5, 4) fp32
[BOUND_DECISION] tile(5,4) selected=fp32 reason=mx_staircase_accept step=3 fp32_fit=1 fp16_fit=0 low_fit=0 fp32_overflow=0 fp16_overflow=0 low_overflow=0
[TILE_DTYPE] (5, 4) fp32

